Datum,MunicipalityCode,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Aantal,AantalCumulatief,population,populationMunicipalityName,infectionsPerPopulation,infectionsPer1000,infectionsPer10000
2020-04-03,GM1896,1896,Zwartewaterland,Overijssel,23,4,56,23039,Zwartewaterland,0.0024306610529970917,2.430661052997092,24.306610529970918
2020-04-03,GM1900,1900,Súdwest-Fryslân,Friesland,21,1,27,90307,S�dwest-Frysl�n,0.0002989801455036708,0.2989801455036708,2.9898014550367082
2020-04-03,GM1901,1901,Bodegraven-Reeuwijk,Zuid-Holland,28,0,17,35818,Bodegraven-Reeuwijk,0.0004746216985873025,0.47462169858730247,4.7462169858730245
2020-04-03,GM1903,1903,Eijsden-Margraten,Limburg,31,10,69,25847,Eijsden-Margraten,0.002669555460981932,2.669555460981932,26.695554609819318
2020-04-03,GM1904,1904,Stichtse Vecht,Utrecht,26,5,46,65190,Stichtse Vecht,0.000705629697806412,0.7056296978064119,7.05629697806412
2020-04-03,GM1911,1911,Hollands Kroon,Noord-Holland,27,2,33,48755,Hollands Kroon,0.0006768536560352784,0.6768536560352785,6.768536560352785
2020-04-03,GM1916,1916,Leidschendam-Voorburg,Zuid-Holland,28,3,33,76727,Leidschendam-Voorburg,0.0004300963155082305,0.43009631550823046,4.300963155082305
2020-04-03,GM1924,1924,Goeree-Overflakkee,Zuid-Holland,28,13,147,51042,Goeree-Overflakkee,0.0028799811919595626,2.879981191959563,28.799811919595626
2020-04-03,GM1926,1926,Pijnacker-Nootdorp,Zuid-Holland,28,0,33,56701,Pijnacker-Nootdorp,0.0005820003174547186,0.5820003174547186,5.820003174547186
2020-04-03,GM1930,1930,Nissewaard,Zuid-Holland,28,4,52,86306,Nissewaard,0.00060250735754177,0.60250735754177,6.0250735754177
2020-04-03,GM1931,1931,Krimpenerwaard,Zuid-Holland,28,3,60,57151,Krimpenerwaard,0.0010498503963185246,1.0498503963185246,10.498503963185247
2020-04-03,GM1940,1940,De Fryske Marren,Friesland,21,2,29,51682,De Fryske Marren,0.0005611237955187493,0.5611237955187492,5.611237955187493
2020-04-03,GM1942,1942,Gooise Meren,Noord-Holland,27,2,42,58973,Gooise Meren,0.0007121903243857359,0.7121903243857358,7.121903243857359
2020-04-03,GM1945,1945,Berg en Dal,Gelderland,25,4,71,34979,Berg en Dal,0.00202978930215272,2.0297893021527202,20.2978930215272
2020-04-03,GM1948,1948,Meierijstad,Noord-Brabant,30,7,286,82681,Meierijstad,0.0034590776599218685,3.4590776599218684,34.590776599218685
2020-04-03,GM1949,1949,Waadhoeke,Friesland,21,1,14,46399,Waadhoeke,0.00030173064074656784,0.30173064074656786,3.0173064074656786
2020-04-03,GM1950,1950,Westerwolde,Groningen,20,0,4,26657,Westerwolde,0.0001500543947180853,0.15005439471808532,1.500543947180853
2020-04-03,GM1952,1952,Midden-Groningen,Groningen,20,0,9,60897,Midden-Groningen,0.0001477905315532785,0.14779053155327848,1.4779053155327848
2020-04-03,GM1954,1954,Beekdaelen,Limburg,31,1,47,35931,Beekdaelen,0.0013080626756839498,1.3080626756839497,13.080626756839498
2020-04-03,GM1955,1955,Montferland,Gelderland,25,2,14,36365,Montferland,0.00038498556304138594,0.3849855630413859,3.849855630413859
2020-04-03,GM1959,1959,Altena,Noord-Brabant,30,2,57,57056,Altena,0.0009990185081323612,0.9990185081323613,9.990185081323613
2020-04-03,GM1960,1960,West Betuwe,Gelderland,25,5,56,52009,West Betuwe,0.00107673671864485,1.07673671864485,10.7673671864485
2020-04-03,GM1961,1961,Vijfheerenlanden,Utrecht,26,6,75,58957,Vijfheerenlanden,0.0012721135742999135,1.2721135742999135,12.721135742999135
2020-04-03,GM1963,1963,Hoeksche Waard,Zuid-Holland,28,2,92,88832,Hoeksche Waard,0.0010356628242074927,1.0356628242074928,10.356628242074928
2020-04-03,GM1966,1966,Het Hogeland,Groningen,20,1,11,48001,Het Hogeland,0.00022916189246057373,0.22916189246057372,2.2916189246057375
2020-04-03,GM1969,1969,Westerkwartier,Groningen,20,0,26,64331,Westerkwartier,0.00040415973636349505,0.40415973636349506,4.04159736363495
2020-04-03,GM1970,1970,Noardeast-Fryslân,Friesland,21,0,6,45612,Noardeast-Frysl�n,0.00013154433043935807,0.13154433043935806,1.3154433043935807
2020-04-03,GM1978,1978,Molenlanden,Zuid-Holland,28,2,40,44692,Molenlanden,0.0008950147677436678,0.8950147677436677,8.950147677436677
2020-04-04,GM0003,3,Appingedam,Groningen,20,1,2,,,,,
2020-04-04,GM0010,10,Delfzijl,Groningen,20,0,10,,,,,
2020-04-04,GM0014,14,Groningen,Groningen,20,4,106,234949,Groningen,0.00045116174148432213,0.45116174148432214,4.511617414843221
2020-04-04,GM0024,24,Loppersum,Groningen,20,0,2,,,,,
2020-04-04,GM0034,34,Almere,Flevoland,24,3,105,218334,Almere,0.00048091456209294016,0.48091456209294015,4.809145620929401
2020-04-04,GM0037,37,Stadskanaal,Groningen,20,0,1,31881,Stadskanaal,0.00003136664471001537,0.03136664471001537,0.31366644710015373
2020-04-04,GM0047,47,Veendam,Groningen,20,0,5,27465,Veendam,0.0001820498816675769,0.1820498816675769,1.8204988166757692
2020-04-04,GM0050,50,Zeewolde,Flevoland,24,2,13,23464,Zeewolde,0.0005540402318445277,0.5540402318445278,5.5404023184452775
2020-04-04,GM0059,59,Achtkarspelen,Friesland,21,2,4,27957,Achtkarspelen,0.00014307686804735845,0.14307686804735845,1.4307686804735844
2020-04-04,GM0060,60,Ameland,Friesland,21,0,0,3749,Ameland,0,0,0
2020-04-04,GM0072,72,Harlingen,Friesland,21,0,5,15922,Harlingen,0.00031403090064062303,0.31403090064062306,3.1403090064062305
2020-04-04,GM0074,74,Heerenveen,Friesland,21,2,24,51211,Heerenveen,0.0004686493136240261,0.46864931362402606,4.68649313624026
2020-04-04,GM0080,80,Leeuwarden,Friesland,21,2,35,125712,Leeuwarden,0.0002784141529845997,0.2784141529845997,2.784141529845997
2020-04-04,GM0085,85,Ooststellingwerf,Friesland,21,0,2,25714,Ooststellingwerf,0.00007777864198491094,0.07777864198491094,0.7777864198491093
2020-04-04,GM0086,86,Opsterland,Friesland,21,0,10,29791,Opsterland,0.00033567184720217517,0.3356718472021752,3.3567184720217518
2020-04-04,GM0088,88,Schiermonnikoog,Friesland,21,0,0,945,Schiermonnikoog,0,0,0
2020-04-04,GM0090,90,Smallingerland,Friesland,21,0,13,55798,Smallingerland,0.00023298326104878312,0.2329832610487831,2.329832610487831
2020-04-04,GM0093,93,Terschelling,Friesland,21,0,0,4917,Terschelling,0,0,0
2020-04-04,GM0096,96,Vlieland,Friesland,21,0,0,1198,Vlieland,0,0,0
2020-04-04,GM0098,98,Weststellingwerf,Friesland,21,1,4,26275,Weststellingwerf,0.0001522359657469077,0.1522359657469077,1.522359657469077
2020-04-04,GM0106,106,Assen,Drenthe,22,2,21,69069,Assen,0.0003040437823046519,0.3040437823046519,3.0404378230465188
2020-04-04,GM0109,109,Coevorden,Drenthe,22,2,26,35472,Coevorden,0.0007329724853405503,0.7329724853405504,7.329724853405503
2020-04-04,GM0114,114,Emmen,Drenthe,22,3,28,107958,Emmen,0.0002593601215287427,0.25936012152874266,2.5936012152874266
2020-04-04,GM0118,118,Hoogeveen,Drenthe,22,2,20,55964,Hoogeveen,0.0003573725966692874,0.3573725966692874,3.573725966692874
2020-04-04,GM0119,119,Meppel,Drenthe,22,3,16,34749,Meppel,0.00046044490488934934,0.46044490488934936,4.6044490488934935
2020-04-04,GM0141,141,Almelo,Overijssel,23,3,34,73164,Almelo,0.00046470941993330053,0.46470941993330056,4.647094199333005
2020-04-04,GM0147,147,Borne,Overijssel,23,2,28,24095,Borne,0.0011620668188420833,1.1620668188420833,11.620668188420833
2020-04-04,GM0148,148,Dalfsen,Overijssel,23,2,24,29182,Dalfsen,0.0008224247824001096,0.8224247824001096,8.224247824001097
2020-04-04,GM0150,150,Deventer,Overijssel,23,4,72,101553,Deventer,0.0007089893947003043,0.7089893947003043,7.089893947003043
2020-04-04,GM0153,153,Enschede,Overijssel,23,5,101,160341,Enschede,0.0006299075096201221,0.6299075096201221,6.299075096201221
2020-04-04,GM0158,158,Haaksbergen,Overijssel,23,5,20,24257,Haaksbergen,0.0008245042668095807,0.8245042668095807,8.245042668095808
2020-04-04,GM0160,160,Hardenberg,Overijssel,23,8,50,61890,Hardenberg,0.0008078849571820973,0.8078849571820973,8.078849571820973
2020-04-04,GM0163,163,Hellendoorn,Overijssel,23,8,34,35998,Hellendoorn,0.0009444969164953609,0.9444969164953609,9.444969164953608
2020-04-04,GM0164,164,Hengelo,Overijssel,23,5,56,81531,Hengelo,0.0006868553065705069,0.686855306570507,6.868553065705069
2020-04-04,GM0166,166,Kampen,Overijssel,23,12,104,54902,Kampen,0.0018942843612254562,1.8942843612254563,18.942843612254563
2020-04-04,GM0168,168,Losser,Overijssel,23,4,10,23142,Losser,0.00043211476968282777,0.43211476968282775,4.321147696828278
2020-04-04,GM0171,171,Noordoostpolder,Flevoland,24,1,16,48199,Noordoostpolder,0.00033195709454553,0.33195709454553,3.3195709454553
2020-04-04,GM0173,173,Oldenzaal,Overijssel,23,0,25,31781,Oldenzaal,0.0007866335231742236,0.7866335231742235,7.8663352317422355
2020-04-04,GM0175,175,Ommen,Overijssel,23,6,23,18459,Ommen,0.0012460046589739422,1.2460046589739422,12.460046589739422
2020-04-04,GM0177,177,Raalte,Overijssel,23,2,31,38166,Raalte,0.0008122412618561022,0.8122412618561022,8.122412618561022
2020-04-04,GM0180,180,Staphorst,Overijssel,23,2,15,17278,Staphorst,0.0008681560365783077,0.8681560365783076,8.681560365783076
2020-04-04,GM0183,183,Tubbergen,Overijssel,23,5,23,21359,Tubbergen,0.0010768294395805047,1.0768294395805047,10.768294395805047
2020-04-04,GM0184,184,Urk,Flevoland,24,0,23,21507,Urk,0.001069419258845957,1.069419258845957,10.69419258845957
2020-04-04,GM0189,189,Wierden,Overijssel,23,3,18,24677,Wierden,0.0007294241601491267,0.7294241601491267,7.294241601491267
2020-04-04,GM0193,193,Zwolle,Overijssel,23,6,137,130943,Zwolle,0.0010462567682121228,1.0462567682121229,10.462567682121227
2020-04-04,GM0197,197,Aalten,Gelderland,25,2,13,27122,Aalten,0.0004793156846840204,0.47931568468402036,4.793156846840204
2020-04-04,GM0200,200,Apeldoorn,Gelderland,25,2,83,165741,Apeldoorn,0.0005007813395599157,0.5007813395599158,5.0078133955991575
2020-04-04,GM0202,202,Arnhem,Gelderland,25,3,89,164319,Arnhem,0.0005416293916102215,0.5416293916102215,5.416293916102215
2020-04-04,GM0203,203,Barneveld,Gelderland,25,6,47,60652,Barneveld,0.0007749126162368925,0.7749126162368924,7.749126162368925
2020-04-04,GM0209,209,Beuningen,Gelderland,25,0,32,26242,Beuningen,0.0012194192515814343,1.2194192515814344,12.194192515814343
2020-04-04,GM0213,213,Brummen,Gelderland,25,0,12,20866,Brummen,0.0005750982459503498,0.5750982459503499,5.750982459503498
2020-04-04,GM0214,214,Buren,Gelderland,25,1,16,27237,Buren,0.0005874362080992767,0.5874362080992768,5.874362080992768
2020-04-04,GM0216,216,Culemborg,Gelderland,25,1,31,29320,Culemborg,0.0010572987721691677,1.0572987721691678,10.572987721691677
2020-04-04,GM0221,221,Doesburg,Gelderland,25,1,9,11037,Doesburg,0.0008154389779831476,0.8154389779831476,8.154389779831476
2020-04-04,GM0222,222,Doetinchem,Gelderland,25,3,36,58593,Doetinchem,0.0006144078644206646,0.6144078644206645,6.144078644206646
2020-04-04,GM0225,225,Druten,Gelderland,25,3,33,19191,Druten,0.001719556041894638,1.719556041894638,17.195560418946382
2020-04-04,GM0226,226,Duiven,Gelderland,25,1,12,24908,Duiven,0.00048177292436165086,0.48177292436165087,4.817729243616508
2020-04-04,GM0228,228,Ede,Gelderland,25,4,79,120101,Ede,0.0006577797020840792,0.6577797020840792,6.577797020840792
2020-04-04,GM0230,230,Elburg,Gelderland,25,3,29,23728,Elburg,0.001222184760620364,1.2221847606203642,12.22184760620364
2020-04-04,GM0232,232,Epe,Gelderland,25,5,49,33218,Epe,0.0014751038593533627,1.4751038593533627,14.751038593533627
2020-04-04,GM0233,233,Ermelo,Gelderland,25,8,42,27268,Ermelo,0.001540266979609799,1.5402669796097992,15.40266979609799
2020-04-04,GM0243,243,Harderwijk,Gelderland,25,3,38,48824,Harderwijk,0.0007783057512698672,0.7783057512698672,7.783057512698672
2020-04-04,GM0244,244,Hattem,Gelderland,25,1,22,12312,Hattem,0.0017868745938921377,1.7868745938921378,17.868745938921375
2020-04-04,GM0246,246,Heerde,Gelderland,25,2,54,19038,Heerde,0.0028364323983611725,2.8364323983611723,28.364323983611726
2020-04-04,GM0252,252,Heumen,Gelderland,25,1,32,16918,Heumen,0.0018914765338692518,1.8914765338692519,18.91476533869252
2020-04-04,GM0262,262,Lochem,Gelderland,25,2,18,34086,Lochem,0.0005280760429501848,0.5280760429501848,5.280760429501848
2020-04-04,GM0263,263,Maasdriel,Gelderland,25,0,15,25618,Maasdriel,0.000585525802170349,0.585525802170349,5.85525802170349
2020-04-04,GM0267,267,Nijkerk,Gelderland,25,0,30,44436,Nijkerk,0.0006751282743721307,0.6751282743721307,6.7512827437213065
2020-04-04,GM0268,268,Nijmegen,Gelderland,25,11,298,179494,Nijmegen,0.001660222625825933,1.660222625825933,16.60222625825933
2020-04-04,GM0269,269,Oldebroek,Gelderland,25,1,41,23974,Oldebroek,0.0017101860348711104,1.7101860348711104,17.101860348711103
2020-04-04,GM0273,273,Putten,Gelderland,25,0,11,24627,Putten,0.0004466642303163195,0.4466642303163195,4.466642303163195
2020-04-04,GM0274,274,Renkum,Gelderland,25,3,29,31320,Renkum,0.000925925925925926,0.9259259259259259,9.25925925925926
2020-04-04,GM0275,275,Rheden,Gelderland,25,0,45,43458,Rheden,0.0010354825348612453,1.0354825348612453,10.354825348612453
2020-04-04,GM0277,277,Rozendaal,Gelderland,25,0,2,1755,Rozendaal,0.0011396011396011395,1.1396011396011396,11.396011396011396
2020-04-04,GM0279,279,Scherpenzeel,Gelderland,25,0,7,10317,Scherpenzeel,0.0006784918096345837,0.6784918096345837,6.784918096345837
2020-04-04,GM0281,281,Tiel,Gelderland,25,0,38,42294,Tiel,0.0008984725965858042,0.8984725965858041,8.984725965858042
2020-04-04,GM0285,285,Voorst,Gelderland,25,0,27,25019,Voorst,0.001079179823334266,1.079179823334266,10.79179823334266
2020-04-04,GM0289,289,Wageningen,Gelderland,25,0,12,40056,Wageningen,0.0002995805871779509,0.2995805871779509,2.995805871779509
2020-04-04,GM0293,293,Westervoort,Gelderland,25,0,8,14943,Westervoort,0.0005353677307100315,0.5353677307100314,5.353677307100314
2020-04-04,GM0294,294,Winterswijk,Gelderland,25,1,7,29144,Winterswijk,0.0002401866593466923,0.24018665934669228,2.4018665934669228
2020-04-04,GM0296,296,Wijchen,Gelderland,25,2,56,41302,Wijchen,0.001355866543993027,1.3558665439930269,13.55866543993027
2020-04-04,GM0297,297,Zaltbommel,Gelderland,25,0,22,30041,Zaltbommel,0.0007323324789454412,0.7323324789454412,7.323324789454412
2020-04-04,GM0299,299,Zevenaar,Gelderland,25,1,35,44676,Zevenaar,0.000783418390187125,0.783418390187125,7.83418390187125
2020-04-04,GM0301,301,Zutphen,Gelderland,25,4,30,48322,Zutphen,0.0006208352303298704,0.6208352303298704,6.208352303298704
2020-04-04,GM0302,302,Nunspeet,Gelderland,25,2,73,28233,Nunspeet,0.00258562674884001,2.58562674884001,25.8562674884001
2020-04-04,GM0303,303,Dronten,Flevoland,24,2,25,43026,Dronten,0.0005810440198949472,0.5810440198949473,5.810440198949472
2020-04-04,GM0307,307,Amersfoort,Utrecht,26,4,87,158836,Amersfoort,0.0005477347704550606,0.5477347704550606,5.477347704550605
2020-04-04,GM0308,308,Baarn,Utrecht,26,1,16,24881,Baarn,0.0006430609702182389,0.6430609702182388,6.430609702182388
2020-04-04,GM0310,310,De Bilt,Utrecht,26,4,56,43486,De Bilt,0.0012877707768017292,1.2877707768017292,12.877707768017292
2020-04-04,GM0312,312,Bunnik,Utrecht,26,0,15,15684,Bunnik,0.0009563886763580719,0.9563886763580719,9.563886763580719
2020-04-04,GM0313,313,Bunschoten,Utrecht,26,1,8,22323,Bunschoten,0.0003583747704161627,0.35837477041616267,3.5837477041616266
2020-04-04,GM0317,317,Eemnes,Utrecht,26,1,5,9462,Eemnes,0.000528429507503699,0.528429507503699,5.284295075036989
2020-04-04,GM0321,321,Houten,Utrecht,26,2,68,50305,Houten,0.0013517542987774576,1.3517542987774576,13.517542987774576
2020-04-04,GM0327,327,Leusden,Utrecht,26,1,23,30756,Leusden,0.0007478215632722071,0.7478215632722071,7.478215632722071
2020-04-04,GM0331,331,Lopik,Utrecht,26,3,22,14540,Lopik,0.001513067400275103,1.513067400275103,15.13067400275103
2020-04-04,GM0335,335,Montfoort,Utrecht,26,2,21,13813,Montfoort,0.0015203069572142184,1.5203069572142185,15.203069572142184
2020-04-04,GM0339,339,Renswoude,Utrecht,26,0,5,5637,Renswoude,0.0008869966294128083,0.8869966294128082,8.869966294128082
2020-04-04,GM0340,340,Rhenen,Utrecht,26,1,11,20253,Rhenen,0.0005431294129264801,0.5431294129264801,5.431294129264801
2020-04-04,GM0342,342,Soest,Utrecht,26,2,44,47104,Soest,0.0009341032608695652,0.9341032608695653,9.341032608695652
2020-04-04,GM0344,344,Utrecht,Utrecht,26,13,409,362715,Utrecht,0.0011276070744248238,1.1276070744248239,11.276070744248239
2020-04-04,GM0345,345,Veenendaal,Utrecht,26,0,36,67789,Veenendaal,0.0005310596114413842,0.5310596114413842,5.310596114413842
2020-04-04,GM0351,351,Woudenberg,Utrecht,26,3,14,13921,Woudenberg,0.001005674879678184,1.005674879678184,10.056748796781841
2020-04-04,GM0352,352,Wijk bij Duurstede,Utrecht,26,1,15,23942,Wijk bij Duurstede,0.0006265140756829004,0.6265140756829004,6.265140756829004
2020-04-04,GM0353,353,IJsselstein,Utrecht,26,2,46,33443,IJsselstein,0.0013754746882755733,1.3754746882755733,13.754746882755732
2020-04-04,GM0355,355,Zeist,Utrecht,26,3,67,66019,Zeist,0.001014859358669474,1.014859358669474,10.14859358669474
2020-04-04,GM0356,356,Nieuwegein,Utrecht,26,2,44,64529,Nieuwegein,0.0006818639681383564,0.6818639681383564,6.818639681383564
2020-04-04,GM0358,358,Aalsmeer,Noord-Holland,27,0,23,32532,Aalsmeer,0.0007069961883683758,0.7069961883683757,7.069961883683758
2020-04-04,GM0361,361,Alkmaar,Noord-Holland,27,4,73,110834,Alkmaar,0.0006586426547810239,0.6586426547810239,6.586426547810238
2020-04-04,GM0362,362,Amstelveen,Noord-Holland,27,11,129,92509,Amstelveen,0.0013944589175107287,1.3944589175107287,13.944589175107287
2020-04-04,GM0363,363,Amsterdam,Noord-Holland,27,47,818,885941,Amsterdam,0.0009233120489964907,0.9233120489964907,9.233120489964907
2020-04-04,GM0370,370,Beemster,Noord-Holland,27,0,7,,,,,
2020-04-04,GM0373,373,Bergen (NH.),Noord-Holland,27,0,27,29756,Bergen (NH.),0.0009073800241968007,0.9073800241968006,9.073800241968007
2020-04-04,GM0375,375,Beverwijk,Noord-Holland,27,5,36,42133,Beverwijk,0.0008544371395343318,0.8544371395343318,8.544371395343317
2020-04-04,GM0376,376,Blaricum,Noord-Holland,27,0,11,12385,Blaricum,0.0008881711748082358,0.8881711748082358,8.881711748082358
2020-04-04,GM0377,377,Bloemendaal,Noord-Holland,27,0,28,23679,Bloemendaal,0.0011824823683432577,1.1824823683432577,11.824823683432577
2020-04-04,GM0383,383,Castricum,Noord-Holland,27,1,37,36265,Castricum,0.001020267475527368,1.020267475527368,10.20267475527368
2020-04-04,GM0384,384,Diemen,Noord-Holland,27,4,21,32011,Diemen,0.000656024491581019,0.656024491581019,6.56024491581019
2020-04-04,GM0385,385,Edam-Volendam,Noord-Holland,27,2,22,36439,Edam-Volendam,0.0006037487307555093,0.6037487307555093,6.037487307555092
2020-04-04,GM0388,388,Enkhuizen,Noord-Holland,27,0,20,18652,Enkhuizen,0.001072271070126528,1.072271070126528,10.72271070126528
2020-04-04,GM0392,392,Haarlem,Noord-Holland,27,15,145,163065,Haarlem,0.0008892159568270322,0.8892159568270321,8.892159568270321
2020-04-04,GM0394,394,Haarlemmermeer,Noord-Holland,27,7,100,159342,Haarlemmermeer,0.00062758092656048,0.62758092656048,6.2758092656048
2020-04-04,GM0396,396,Heemskerk,Noord-Holland,27,3,50,39145,Heemskerk,0.0012773023374632775,1.2773023374632775,12.773023374632775
2020-04-04,GM0397,397,Heemstede,Noord-Holland,27,6,63,27578,Heemstede,0.002284429617811299,2.284429617811299,22.844296178112987
2020-04-04,GM0398,398,Heerhugowaard,Noord-Holland,27,3,44,,,,,
2020-04-04,GM0399,399,Heiloo,Noord-Holland,27,1,20,24430,Heiloo,0.0008186655751125665,0.8186655751125665,8.186655751125665
2020-04-04,GM0400,400,Den Helder,Noord-Holland,27,2,18,56356,Den Helder,0.00031939811200227126,0.31939811200227125,3.1939811200227126
2020-04-04,GM0402,402,Hilversum,Noord-Holland,27,1,41,91840,Hilversum,0.0004464285714285714,0.4464285714285714,4.464285714285714
2020-04-04,GM0405,405,Hoorn,Noord-Holland,27,1,40,74397,Hoorn,0.0005376560882831297,0.5376560882831297,5.3765608828312965
2020-04-04,GM0406,406,Huizen,Noord-Holland,27,4,30,40962,Huizen,0.0007323861139592793,0.7323861139592793,7.323861139592793
2020-04-04,GM0415,415,Landsmeer,Noord-Holland,27,0,13,11565,Landsmeer,0.001124081279723303,1.124081279723303,11.24081279723303
2020-04-04,GM0416,416,Langedijk,Noord-Holland,27,0,21,,,,,
2020-04-04,GM0417,417,Laren,Noord-Holland,27,0,14,11571,Laren,0.0012099213551119178,1.209921355111918,12.099213551119178
2020-04-04,GM0420,420,Medemblik,Noord-Holland,27,0,27,45478,Medemblik,0.0005936936540744975,0.5936936540744976,5.936936540744975
2020-04-04,GM0431,431,Oostzaan,Noord-Holland,27,2,13,9665,Oostzaan,0.0013450594930160373,1.3450594930160373,13.450594930160372
2020-04-04,GM0432,432,Opmeer,Noord-Holland,27,0,3,12126,Opmeer,0.00024740227610094015,0.24740227610094015,2.4740227610094014
2020-04-04,GM0437,437,Ouder-Amstel,Noord-Holland,27,1,14,14187,Ouder-Amstel,0.0009868189187284134,0.9868189187284134,9.868189187284134
2020-04-04,GM0439,439,Purmerend,Noord-Holland,27,2,92,92504,Purmerend,0.0009945515869584018,0.9945515869584018,9.945515869584018
