Datum,MunicipalityCode,infectionsPer10000
2020-04-21,GM1892,22.01538897486758
2020-04-21,GM1894,53.860368684364715
2020-04-21,GM1895,2.0762502919726975
2020-04-21,GM1896,52.08559399279483
2020-04-21,GM1900,7.529870331203561
2020-04-21,GM1901,9.771623206209169
2020-04-21,GM1903,50.29597245328278
2020-04-21,GM1904,12.732014112593955
2020-04-21,GM1911,11.691108604245718
2020-04-21,GM1916,9.90524847837137
2020-04-21,GM1924,46.628266917440534
2020-04-21,GM1926,14.814553535211019
2020-04-21,GM1930,14.946817139016987
2020-04-21,GM1931,20.647057794264317
2020-04-21,GM1940,10.061530126543092
2020-04-21,GM1942,14.922082987129704
2020-04-21,GM1945,38.594585322622144
2020-04-21,GM1948,54.667940639324634
2020-04-21,GM1949,16.379663354813683
2020-04-21,GM1950,2.2508159207712795
2020-04-21,GM1952,4.26950424487249
2020-04-21,GM1954,28.666054382009964
2020-04-21,GM1955,18.424309088409185
2020-04-21,GM1959,18.052439708356705
2020-04-21,GM1960,27.11069238016497
2020-04-21,GM1961,31.548416642637854
2020-04-21,GM1963,22.401837175792505
2020-04-21,GM1966,5.208224828649403
2020-04-21,GM1969,8.394086832164897
2020-04-21,GM1970,5.042532666842059
2020-04-21,GM1978,20.137832274232526
2020-04-21,GM1979,4.389044943820225
2020-04-22,GM0014,6.3843642662875775
2020-04-22,GM0034,12.13736751948849
2020-04-22,GM0037,1.5683322355007685
2020-04-22,GM0047,2.9127981066812305
2020-04-22,GM0050,12.359359018070235
2020-04-22,GM0059,2.861537360947169
2020-04-22,GM0060,0
2020-04-22,GM0072,10.048988820499938
2020-04-22,GM0074,15.231102692780848
2020-04-22,GM0080,4.056891943489882
2020-04-22,GM0085,2.3333592595473283
2020-04-22,GM0086,7.384780638447854
2020-04-22,GM0088,0
2020-04-22,GM0090,7.706369403921287
2020-04-22,GM0093,4.067520846044336
2020-04-22,GM0096,0
2020-04-22,GM0098,8.753568030447193
2020-04-22,GM0106,5.067396371744198
2020-04-22,GM0109,12.967974740640505
2020-04-22,GM0114,6.947146112377036
2020-04-22,GM0118,11.435923093417196
2020-04-22,GM0119,8.057785835563614
2020-04-22,GM0141,11.344377016018806
2020-04-22,GM0147,17.846026146503426
2020-04-22,GM0148,24.33006647933658
2020-04-22,GM0150,18.11861786456333
2020-04-22,GM0153,10.103466985986117
2020-04-22,GM0158,20.200354536834727
2020-04-22,GM0160,25.044433672645017
2020-04-22,GM0163,16.38979943330185
2020-04-22,GM0164,13.491800664777813
2020-04-22,GM0166,52.457105387781866
2020-04-22,GM0168,9.074410163339383
2020-04-22,GM0171,11.203551940911638
2020-04-22,GM0173,14.474056826405715
2020-04-22,GM0175,24.920093179478844
2020-04-22,GM0177,30.917570612587117
2020-04-22,GM0180,30.096075934714666
2020-04-22,GM0183,33.70944332599841
2020-04-22,GM0184,26.50299902357372
2020-04-22,GM0189,15.804190136564412
2020-04-22,GM0193,22.605255721955356
2020-04-22,GM0197,16.960401150357644
2020-04-22,GM0200,17.617849536324748
2020-04-22,GM0202,13.327734467712194
2020-04-22,GM0203,15.663127349469102
2020-04-22,GM0209,19.43449432207911
2020-04-22,GM0213,13.41895907217483
2020-04-22,GM0214,12.48301942210963
2020-04-22,GM0216,18.076398362892224
2020-04-22,GM0221,19.93295279514361
2020-04-22,GM0222,12.288157288413291
2020-04-22,GM0225,53.67099161065082
2020-04-22,GM0226,14.854665167817569
2020-04-22,GM0228,13.8217000691085
2020-04-22,GM0230,41.30141604855023
2020-04-22,GM0232,32.51249322656391
2020-04-22,GM0233,31.538800058676838
2020-04-22,GM0243,19.048009175815174
2020-04-22,GM0244,31.67641325536062
2020-04-22,GM0246,78.7897888433659
2020-04-22,GM0252,34.28301217638019
2020-04-22,GM0262,20.242914979757085
2020-04-22,GM0263,12.100866578187212
2020-04-22,GM0267,10.80205238995409
2020-04-22,GM0268,28.07893300054598
2020-04-22,GM0269,46.717277050137646
2020-04-22,GM0273,6.902992650343119
2020-04-22,GM0274,17.56066411238825
2020-04-22,GM0275,14.7268627180266
2020-04-22,GM0277,17.094017094017094
2020-04-22,GM0279,18.41620626151013
2020-04-22,GM0281,20.570293658674988
2020-04-22,GM0285,17.98633038890443
2020-04-22,GM0289,10.235670061913321
2020-04-22,GM0293,20.076289901626183
2020-04-22,GM0294,9.950590172934394
2020-04-22,GM0296,28.812164059851824
2020-04-22,GM0297,19.97270397123931
2020-04-22,GM0299,17.906706061420003
2020-04-22,GM0301,12.209759529820785
2020-04-22,GM0302,55.96288031735912
2020-04-22,GM0303,21.38241993213406
2020-04-22,GM0307,9.443702938880355
2020-04-22,GM0308,15.272698042683173
2020-04-22,GM0310,22.53598859403026
2020-04-22,GM0312,14.664626370823768
2020-04-22,GM0313,21.50248622496976
2020-04-22,GM0317,14.796026210103573
2020-04-22,GM0321,19.48116489414571
2020-04-22,GM0327,11.05475354402393
2020-04-22,GM0331,33.70013755158185
2020-04-22,GM0335,23.166582205169043
2020-04-22,GM0339,28.383892141209863
2020-04-22,GM0340,9.875080235026909
2020-04-22,GM0342,14.860733695652176
2020-04-22,GM0344,18.830211047240947
2020-04-22,GM0345,17.701987048046142
2020-04-22,GM0351,17.240140794483153
2020-04-22,GM0352,10.441901261381672
2020-04-22,GM0353,28.40654247525641
2020-04-22,GM0355,17.722170890198278
2020-04-22,GM0356,13.637279362767128
2020-04-22,GM0358,11.066027296200664
2020-04-22,GM0361,18.225454282981758
2020-04-22,GM0362,28.862056664756942
2020-04-22,GM0363,18.59040274690978
2020-04-22,GM0370,2.4991409203086437
2020-04-22,GM0373,16.46726710579379
2020-04-22,GM0375,16.37671184107469
2020-04-22,GM0376,18.570851836899475
2020-04-22,GM0377,17.314920393597703
2020-04-22,GM0383,20.129601544188613
2020-04-22,GM0384,19.680734747430574
2020-04-22,GM0385,19.7590493701803
2020-04-22,GM0388,14.475659446708127
2020-04-22,GM0392,14.104804832428787
2020-04-22,GM0394,11.673005234024927
2020-04-22,GM0396,19.159535061949164
2020-04-22,GM0397,31.54688519834651
2020-04-22,GM0398,38.4242916497454
2020-04-22,GM0399,17.191977077363898
2020-04-22,GM0400,6.387962240045425
2020-04-22,GM0402,12.848432055749129
2020-04-22,GM0405,11.156363831874941
2020-04-22,GM0406,19.53029637224745
2020-04-22,GM0415,18.15823605706874
2020-04-22,GM0416,12.8080972165818
2020-04-22,GM0417,20.74150894477573
2020-04-22,GM0420,13.852851928404942
2020-04-22,GM0431,23.797206414899122
2020-04-22,GM0432,5.772719775688603
2020-04-22,GM0437,17.621766405864523
2020-04-22,GM0439,18.8099974055176
2020-04-22,GM0441,14.299129247054806
2020-04-22,GM0448,8.035062089116144
2020-04-22,GM0450,15.516477020836412
2020-04-22,GM0451,13.869178170558639
2020-04-22,GM0453,33.161923683749194
2020-04-22,GM0457,11.55852675642748
2020-04-22,GM0473,16.898782122253948
2020-04-22,GM0479,18.490865766481335
2020-04-22,GM0482,18.87823538178747
2020-04-22,GM0484,12.740431405163413
2020-04-22,GM0489,18.886516669403843
2020-04-22,GM0498,20.493851844446667
2020-04-22,GM0501,14.647887323943662
2020-04-22,GM0502,32.69868164860808
2020-04-22,GM0503,10.13016303828437
2020-04-22,GM0505,18.814439455133833
2020-04-22,GM0512,34.33884515822283
2020-04-22,GM0513,28.19333342326422
2020-04-22,GM0518,16.631483524718792
2020-04-22,GM0523,14.593805740230259
2020-04-22,GM0530,13.786312161496799
2020-04-22,GM0531,8.499386155444329
2020-04-22,GM0532,20.507678986464935
2020-04-22,GM0534,12.558869701726845
2020-04-22,GM0537,22.0677146311971
2020-04-22,GM0542,19.027555978390133
2020-04-22,GM0546,9.018068058481772
2020-04-22,GM0547,8.745399555442189
2020-04-22,GM0553,8.69376222560313
2020-04-22,GM0556,13.078353871192746
2020-04-22,GM0569,15.025269771889088
2020-04-22,GM0575,8.335210633025456
2020-04-22,GM0579,14.098848594031487
2020-04-22,GM0589,45.248868778280546
2020-04-22,GM0590,14.307486547852323
2020-04-22,GM0597,18.912830974542054
2020-04-22,GM0599,25.154722109644723
2020-04-22,GM0603,14.680181754631247
2020-04-22,GM0606,19.308165849621986
2020-04-22,GM0610,14.6480610592861
2020-04-22,GM0613,28.85725278953444
2020-04-22,GM0614,14.71571906354515
2020-04-22,GM0622,23.475761950377095
2020-04-22,GM0626,12.519561815336463
2020-04-22,GM0627,14.30797112969381
2020-04-22,GM0629,14.310876265962133
2020-04-22,GM0632,23.79558459708032
2020-04-22,GM0637,11.919898283534646
2020-04-22,GM0638,7.510729613733906
2020-04-22,GM0642,22.357360042926132
2020-04-22,GM0654,9.195603625695144
2020-04-22,GM0664,16.88886614294122
2020-04-22,GM0668,35.58176180552026
2020-04-22,GM0677,9.436701509872242
2020-04-22,GM0678,13.839766261725357
2020-04-22,GM0687,8.731319038336581
2020-04-22,GM0703,10.909408273695234
2020-04-22,GM0715,16.877946761085326
2020-04-22,GM0716,47.65146358066712
2020-04-22,GM0717,11.459479281261459
2020-04-22,GM0718,10.552075615724837
2020-04-22,GM0736,15.97763131615738
2020-04-22,GM0737,4.6458326880787935
2020-04-22,GM0743,36.90469216800422
2020-04-22,GM0744,27.326333956565513
2020-04-22,GM0748,12.507541311673215
2020-04-22,GM0753,16.30895687911801
2020-04-22,GM0755,76.85352622061482
2020-04-22,GM0756,33.144930570092804
2020-04-22,GM0757,16.00434835125015
2020-04-22,GM0758,22.01892437283936
2020-04-22,GM0762,39.26741724698592
2020-04-22,GM0765,4.102395799146702
2020-04-22,GM0766,23.304766200571343
2020-04-22,GM0770,28.208744710860366
2020-04-22,GM0772,16.13193830476374
2020-04-22,GM0777,32.378580323785805
2020-04-22,GM0779,15.0519978106185
2020-04-22,GM0784,24.110001883593895
2020-04-22,GM0785,26.239067055393587
2020-04-22,GM0786,18.840276324052752
2020-04-22,GM0794,28.182245185533112
2020-04-22,GM0796,24.059171522109548
2020-04-22,GM0797,24.13550991750044
2020-04-22,GM0798,19.596687527656613
2020-04-22,GM0809,20.603818013623748
2020-04-22,GM0815,9.769032168027353
2020-04-22,GM0820,26.593757752041174
2020-04-22,GM0823,26.201331027616202
2020-04-22,GM0824,16.598020532366142
2020-04-22,GM0826,15.023507370355969
2020-04-22,GM0828,42.05187467899332
2020-04-22,GM0840,18.83481015367493
2020-04-22,GM0845,25.888444339844668
2020-04-22,GM0847,41.02927768209908
2020-04-22,GM0848,35.93083314619358
2020-04-22,GM0851,25.896086813548173
2020-04-22,GM0852,14.988182394650373
2020-04-22,GM0855,26.571872917129525
2020-04-22,GM0856,81.99009141022957
2020-04-22,GM0858,39.0087929656275
2020-04-22,GM0861,23.753486750348678
2020-04-22,GM0865,28.254795466675038
2020-04-22,GM0866,14.666892311163762
2020-04-22,GM0867,25.12308284539174
2020-04-22,GM0873,22.625458165527853
2020-04-22,GM0879,27.02459237906495
2020-04-22,GM0880,21.375351166483448
2020-04-22,GM0882,29.708853238265004
2020-04-22,GM0888,23.404389904484788
2020-04-22,GM0889,29.859659599880562
2020-04-22,GM0893,12.997935621989448
2020-04-22,GM0899,25.285363386793815
2020-04-22,GM0907,27.908599337170763
2020-04-22,GM0917,32.105868814729575
2020-04-22,GM0928,29.60998784664678
2020-04-22,GM0935,46.47624088255238
2020-04-22,GM0938,40.45089261636373
2020-04-22,GM0944,38.75
2020-04-22,GM0946,24.79958475113905
2020-04-22,GM0957,19.611158072696533
2020-04-22,GM0965,35.50863723608445
2020-04-22,GM0971,37.87726155457952
2020-04-22,GM0981,27.76675922253074
2020-04-22,GM0983,25.444794582216044
2020-04-22,GM0984,21.59041839958183
2020-04-22,GM0986,31.444005482544547
2020-04-22,GM0988,21.844467392167765
2020-04-22,GM0994,37.77323673292464
2020-04-22,GM0995,15.121525429979961
2020-04-22,GM1507,24.37325905292479
2020-04-22,GM1509,14.741015605144105
2020-04-22,GM1525,10.803973754249125
2020-04-22,GM1581,16.599004059756414
2020-04-22,GM1586,15.527950310559005
2020-04-22,GM1598,13.026487190620928
2020-04-22,GM1621,23.37650194024966
2020-04-22,GM1640,45.35589070065112
2020-04-22,GM1641,30.806377752799634
2020-04-22,GM1652,50.14948403896229
2020-04-22,GM1655,16.57620177462866
2020-04-22,GM1658,31.543827722171674
2020-04-22,GM1659,39.647960962007666
2020-04-22,GM1667,15.778796303253436
2020-04-22,GM1669,20.92559248625237
2020-04-22,GM1674,22.27748419852865
2020-04-22,GM1676,8.778346744696416
2020-04-22,GM1680,5.085475100731526
2020-04-22,GM1681,2.725219964182823
2020-04-22,GM1684,16.398018282045914
2020-04-22,GM1685,40.122810690112345
2020-04-22,GM1690,14.702879313865632
2020-04-22,GM1695,6.512112529304506
2020-04-22,GM1696,8.55885229866319
2020-04-22,GM1699,5.434782608695652
2020-04-22,GM1700,14.826676155739406
2020-04-22,GM1701,14.617672261706739
2020-04-22,GM1702,20.235852348056657
2020-04-22,GM1705,17.66370852752772
2020-04-22,GM1706,74.64133385032959
2020-04-22,GM1708,16.96996762308809
2020-04-22,GM1709,14.472555746140653
2020-04-22,GM1711,24.231362306070427
2020-04-22,GM1714,6.9129401598617415
2020-04-22,GM1719,19.941263913563684
2020-04-22,GM1721,73.61963190184049
2020-04-22,GM1723,41.17196476445807
2020-04-22,GM1724,24.908580210927976
2020-04-22,GM1728,24.11149153686647
2020-04-22,GM1729,43.07605395099216
2020-04-22,GM1730,10.486454995630643
2020-04-22,GM1731,5.633134691215275
2020-04-22,GM1734,22.391308854933342
2020-04-22,GM1735,16.23746581586144
2020-04-22,GM1740,33.532934131736525
2020-04-22,GM1742,27.96581375290766
2020-04-22,GM1771,21.655797281824068
2020-04-22,GM1773,21.581957483543757
2020-04-22,GM1774,25.193652703617357
2020-04-22,GM1783,19.091425729914047
2020-04-22,GM1842,7.192027124216583
2020-04-22,GM1859,13.245033112582782
2020-04-22,GM1876,14.400443090556633
2020-04-22,GM1883,34.12411146482927
2020-04-22,GM1884,8.239002722453074
2020-04-22,GM1891,3.1648908112670116
2020-04-22,GM1892,22.887285567931645
2020-04-22,GM1894,54.98715464010456
2020-04-22,GM1895,2.3357815784692844
2020-04-22,GM1896,52.08559399279483
2020-04-22,GM1900,7.640603718427143
2020-04-22,GM1901,9.771623206209169
2020-04-22,GM1903,50.68286454907726
2020-04-22,GM1904,13.038809633379353
2020-04-22,GM1911,11.691108604245718
2020-04-22,GM1916,10.556909562474749
2020-04-22,GM1924,46.82418400532895
2020-04-22,GM1926,15.343644732897125
2020-04-22,GM1930,14.946817139016987
2020-04-22,GM1931,21.346958058476666
2020-04-22,GM1940,10.255021090515074
2020-04-22,GM1942,14.922082987129704
2020-04-22,GM1945,39.16635695703137
2020-04-22,GM1948,54.78888741065057
2020-04-22,GM1949,16.59518524106123
2020-04-22,GM1950,2.2508159207712795
2020-04-22,GM1952,4.26950424487249
2020-04-22,GM1954,32.56241128830258
2020-04-22,GM1955,18.699298776295887
2020-04-22,GM1959,18.57823892316321
2020-04-22,GM1960,28.26433886442731
2020-04-22,GM1961,31.88764692911783
2020-04-22,GM1963,23.414985590778098
2020-04-22,GM1966,5.41655382179538
2020-04-22,GM1969,8.394086832164897
2020-04-22,GM1970,5.042532666842059
2020-04-22,GM1978,20.58533965810436
2020-04-22,GM1979,4.608497191011236
2020-04-23,GM0014,6.512051551613329
2020-04-23,GM0034,12.595381388148432
2020-04-23,GM0037,1.5683322355007685
2020-04-23,GM0047,2.9127981066812305
2020-04-23,GM0050,12.785543811796796
2020-04-23,GM0059,3.219229531065565
2020-04-23,GM0060,0
2020-04-23,GM0072,10.048988820499938
2020-04-23,GM0074,15.426373240124192
2020-04-23,GM0080,4.056891943489882
2020-04-23,GM0085,2.722252469471883
2020-04-23,GM0086,7.384780638447854
2020-04-23,GM0088,0
2020-04-23,GM0090,7.885587297035736
2020-04-23,GM0093,4.067520846044336
2020-04-23,GM0096,0
2020-04-23,GM0098,9.134157944814461
2020-04-23,GM0106,5.212179125222604
2020-04-23,GM0109,13.249887235002255
2020-04-23,GM0114,7.132403342040424
2020-04-23,GM0118,12.508040883425059
2020-04-23,GM0119,8.921120032231142
2020-04-23,GM0141,11.344377016018806
2020-04-23,GM0147,18.261050010375598
2020-04-23,GM0148,24.67274347200329
2020-04-23,GM0150,18.414030112355125
2020-04-23,GM0153,10.477669466948566
2020-04-23,GM0158,20.200354536834727
2020-04-23,GM0160,25.52916464695427
2020-04-23,GM0163,18.05655869770543
2020-04-23,GM0164,13.614453398093977
2020-04-23,GM0166,53.91424720410914
2020-04-23,GM0168,9.074410163339383
2020-04-23,GM0171,12.240917861366418
2020-04-23,GM0173,14.474056826405715
2020-04-23,GM0175,24.920093179478844
2020-04-23,GM0177,31.17958392286328
2020-04-23,GM0180,30.096075934714666
2020-04-23,GM0183,33.70944332599841
2020-04-23,GM0184,27.89789370902497
2020-04-23,GM0189,17.01989707014629
2020-04-23,GM0193,23.445315900811806
2020-04-23,GM0197,18.06651426885923
2020-04-23,GM0200,18.22120054784272
2020-04-23,GM0202,13.875449582823654
2020-04-23,GM0203,15.828002374200356
2020-04-23,GM0209,20.958768386555903
2020-04-23,GM0213,13.898207610466788
2020-04-23,GM0214,12.48301942210963
2020-04-23,GM0216,18.076398362892224
2020-04-23,GM0221,19.93295279514361
2020-04-23,GM0222,12.800163842097177
2020-04-23,GM0225,53.67099161065082
2020-04-23,GM0226,16.059097478721696
2020-04-23,GM0228,14.321279589678687
2020-04-23,GM0230,42.56574511126095
2020-04-23,GM0232,34.318742850261906
2020-04-23,GM0233,33.37245122487898
2020-04-23,GM0243,20.481730296575453
2020-04-23,GM0244,31.67641325536062
2020-04-23,GM0246,85.09297195083518
2020-04-23,GM0252,35.465185010048465
2020-04-23,GM0262,22.003168456257704
2020-04-23,GM0263,12.491217112967446
2020-04-23,GM0267,10.80205238995409
2020-04-23,GM0268,28.58034251841287
2020-04-23,GM0269,48.802869775590224
2020-04-23,GM0273,6.902992650343119
2020-04-23,GM0274,18.837803320561942
2020-04-23,GM0275,14.7268627180266
2020-04-23,GM0277,17.094017094017094
2020-04-23,GM0279,18.41620626151013
2020-04-23,GM0281,20.570293658674988
2020-04-23,GM0285,17.98633038890443
2020-04-23,GM0289,10.235670061913321
2020-04-23,GM0293,20.745499565013716
2020-04-23,GM0294,9.950590172934394
2020-04-23,GM0296,29.780640162703985
2020-04-23,GM0297,20.97133916980127
2020-04-23,GM0299,17.906706061420003
2020-04-23,GM0301,13.244484913703904
2020-04-23,GM0302,56.3170757624057
2020-04-23,GM0303,22.079672756007994
2020-04-23,GM0307,9.50666095847289
2020-04-23,GM0308,15.67461114906957
2020-04-23,GM0310,23.455824863174357
2020-04-23,GM0312,16.577403723539913
2020-04-23,GM0313,21.950454687989968
2020-04-23,GM0317,14.796026210103573
2020-04-23,GM0321,19.48116489414571
2020-04-23,GM0327,11.37989335414228
2020-04-23,GM0331,33.70013755158185
2020-04-23,GM0335,23.890537899080577
2020-04-23,GM0339,28.383892141209863
2020-04-23,GM0340,9.875080235026909
2020-04-23,GM0342,14.860733695652176
2020-04-23,GM0344,19.27132872916753
2020-04-23,GM0345,18.73460295918217
2020-04-23,GM0351,17.240140794483153
2020-04-23,GM0352,10.441901261381672
2020-04-23,GM0353,30.49965613132793
2020-04-23,GM0355,18.176585528408488
2020-04-23,GM0356,14.25715569743836
2020-04-23,GM0358,11.37341694331735
2020-04-23,GM0361,18.405904325387517
2020-04-23,GM0362,29.40254461728048
2020-04-23,GM0363,19.166061848362364
2020-04-23,GM0370,2.4991409203086437
2020-04-23,GM0373,16.803333781422236
2020-04-23,GM0375,16.37671184107469
2020-04-23,GM0376,18.570851836899475
2020-04-23,GM0377,17.314920393597703
2020-04-23,GM0383,19.853853577829867
2020-04-23,GM0384,21.86748305270063
2020-04-23,GM0385,20.30791185268531
2020-04-23,GM0388,14.475659446708127
2020-04-23,GM0392,14.28878054763438
2020-04-23,GM0394,11.861279511993072
2020-04-23,GM0396,19.159535061949164
2020-04-23,GM0397,31.54688519834651
2020-04-23,GM0398,40.29864733997688
2020-04-23,GM0399,17.60130986492018
2020-04-23,GM0400,6.387962240045425
2020-04-23,GM0402,13.61062717770035
2020-04-23,GM0405,11.425191876016505
2020-04-23,GM0406,20.506811190859825
2020-04-23,GM0415,19.022913964548206
2020-04-23,GM0416,13.12048983162038
2020-04-23,GM0417,20.74150894477573
2020-04-23,GM0420,14.292625005497165
2020-04-23,GM0431,25.86652871184687
2020-04-23,GM0432,5.772719775688603
2020-04-23,GM0437,17.621766405864523
2020-04-23,GM0439,19.67482487243795
2020-04-23,GM0441,14.299129247054806
2020-04-23,GM0448,7.304601899196494
2020-04-23,GM0450,15.516477020836412
2020-04-23,GM0451,14.514256225003225
2020-04-23,GM0453,33.74627476187694
2020-04-23,GM0457,12.8080972165818
2020-04-23,GM0473,16.898782122253948
2020-04-23,GM0479,19.571088165210487
2020-04-23,GM0482,18.87823538178747
2020-04-23,GM0484,13.182807495620477
2020-04-23,GM0489,19.297093118738708
2020-04-23,GM0498,20.99370188943317
2020-04-23,GM0501,15.211267605633804
2020-04-23,GM0502,33.88772461764837
2020-04-23,GM0503,10.416865765782985
2020-04-23,GM0505,19.232538109692364
2020-04-23,GM0512,34.867135083733956
2020-04-23,GM0513,28.598022419770405
2020-04-23,GM0518,17.299632157090773
2020-04-23,GM0523,15.13431706394249
2020-04-23,GM0530,14.032496307237814
2020-04-23,GM0531,8.8141782352756
